"date","Celebrities & Entertainment News","Entertainment Industry","Live Sporting Events","Ticket Sales","Web Portals","CAD & CAM","Automotive Industry","Bicycles & Accessories","Boats & Watercraft","Campers & RVs","Classic Vehicles","Commercial Vehicles","Custom & Performance Vehicles","Hybrid & Alternative Vehicles","Microcars & City Cars","Motorcycles","Off-Road Vehicles","Personal Aircraft","Scooters & Mopeds","Trucks & SUVs","Vehicle Brands","Vehicle Codes & Driving Laws","Vehicle Licensing & Registration","Vehicle Maintenance","Vehicle Parts & Accessories","Vehicle Shopping","Vehicle Shows","Beauty Pageants","Body Art","Cosmetic Procedures","Cosmetology & Beauty Professionals","Face & Body Care","Fashion & Style","Fitness","Hair Care","Spas & Beauty Services","Weight Loss","Advertising & Marketing","Aerospace & Defense","Agriculture & Forestry","Business Education","Business Finance","Business News","Business Operations","Business Services","Photo & Video Services","Chemicals Industry","Construction & Maintenance","HVAC & Climate Control","Energy & Utilities","Enterprise Technology","Hospitality Industry","Grocery & Food Retailers","Industrial Materials & Equipment","Manufacturing","Metals & Mining","Pharmaceuticals & Biotech","Printing & Publishing","Journalism & News Industry","Professional & Trade Associations","Retail Trade","Small Business","Textiles & Nonwovens","Transportation & Logistics","Computer Hardware","Computer Security","Consumer Electronics","Electronics & Electrical","Networking","Programming","Software","Web Apps & Online Tools","Technical Support","Technology News","Accounting & Auditing","Banking","Credit & Lending","Currencies & Foreign Exchange","Financial Planning","Grants & Financial Assistance","Insurance","Investing","Retirement & Pension","Alcoholic Beverages","Candy & Sweets","Cooking & Recipes","Culinary Training","Non-Alcoholic Beverages","Restaurants","Aging & Geriatrics","Alternative & Natural Medicine","Health Conditions","Health Education & Medical Training","Health Foundations & Medical Research","Health News","Medical Devices & Equipment","Medical Facilities & Services","Medical Literature & Resources","Men's Health","Mental Health","Nursing","Nutrition","Oral & Dental Care","Pediatrics","Pharmacy","Public Health","Reproductive Health","Substance Abuse","Vision Care","Women's Health","Antiques & Collectibles","Gifts & Special Event Items","Water Sports","Bed & Bath","Domestic Services","Gardening & Landscaping","Home Appliances","Home Furnishings","Home Improvement","Home Storage & Shelving","Homemaking & Interior Decor","Kitchen & Dining","Laundry","Nursery & Playroom","Pest Control","Swimming Pools & Spas","Yard & Patio","Communications Equipment","Email & Messaging","Mobile & Wireless","Search Engines","Service Providers","Teleconferencing","Web Services","Education","Jobs","Government","Legal","Military","Public Safety","Social Services","Broadcast & Network News","Gossip & Tabloid News","Local News","Newspapers","Politics","Sports News","Weather","World News","Apartments & Residential Rentals","Commercial & Investment Real Estate","Property Development","Property Inspections & Appraisals","Property Management","Real Estate Agencies","Real Estate Listings","Timeshares & Vacation Properties","Apparel","Auctions","Classifieds","Consumer Resources","Entertainment Media","Luxury Goods","Mass Merchants & Department Stores","Shopping Portals & Search Engines","Sporting Goods","Swap Meets & Outdoor Markets","Tobacco Products","Toys","Wholesalers & Liquidators","College Sports","Combat Sports","Extreme Sports","Fantasy Sports","Individual Sports","Motor Sports","Sports Coaching & Training","Team Sports","Winter Sports","World Sports Competitions","Air Travel","Bus & Rail","Car Rental & Taxi Services","Carpooling & Ridesharing","Cruises & Charters","Hotels & Accommodations","Luggage & Travel Accessories","Specialty Travel","Tourist Destinations","Travel Agencies & Services","Travel Guides & Travelogues"
2016-08-01,55,38,28,25,38,18,30,47,38,57,42,52,33,23,27,33,36,36,41,61,50,40,60,84,37,37,8,40,61,55,51,73,36,53,74,33,62,26,19,54,25,23,30,33,35,34,45,50,33,37,31,68,55,44,37,38,18,30,41,16,44,29,58,56,15,7,23,28,20,20,13,44,0,11,25,70,51,42,40,30,26,33,24,32,58,51,31,65,71,48,44,32,26,32,30,48,58,36,33,50,49,61,73,57,44,36,50,32,57,63,32,32,53,70,67,37,57,58,53,69,51,56,45,37,57,38,44,19,34,36,74,36,11,31,29,30,34,34,35,49,25,32,34,68,52,12,50,43,25,53,37,34,33,40,35,63,45,72,22,84,47,35,31,52,31,52,27,44,40,26,54,41,36,24,41,34,38,34,13,68,35,52,43,21,40,40,70,34,54,27,34
2016-09-01,56,39,36,26,36,19,29,41,30,47,40,51,33,24,33,35,35,35,39,60,46,38,57,81,38,37,13,41,60,53,54,71,38,53,77,32,62,28,19,56,26,25,31,33,37,32,44,48,36,37,34,67,56,43,38,38,18,32,44,21,43,30,59,54,16,8,24,30,21,22,13,47,3,18,25,70,51,37,40,31,26,31,25,30,62,53,33,59,71,54,44,34,28,29,29,49,61,40,37,53,50,64,79,67,42,37,51,39,55,61,32,34,31,68,66,35,59,59,55,65,50,54,44,33,47,34,38,19,32,41,73,36,12,33,35,32,35,35,34,52,26,30,33,66,52,16,55,34,21,50,38,33,33,37,34,59,34,77,22,81,49,35,33,53,35,48,29,44,39,27,55,40,35,35,36,38,38,34,12,4,35,54,40,15,33,37,61,30,46,22,28
2016-10-01,58,38,33,37,37,19,28,31,25,40,38,48,33,24,32,29,34,33,32,59,46,37,52,81,41,37,9,39,57,53,52,80,37,52,73,31,59,28,22,53,26,25,29,32,37,34,43,52,49,38,34,74,62,41,37,36,18,32,48,19,46,30,69,53,16,8,23,30,23,20,14,48,0,13,24,69,50,40,35,26,26,31,26,33,64,58,35,66,74,49,46,33,28,28,28,46,60,40,34,53,45,58,74,73,48,38,54,36,53,61,36,34,24,74,65,31,66,73,57,69,60,59,47,34,34,35,28,19,32,37,73,34,13,30,33,31,35,34,32,52,24,33,34,62,49,12,54,24,24,47,36,35,32,41,32,58,30,91,24,84,49,38,31,61,36,38,37,42,50,29,66,42,37,38,30,43,35,34,15,3,32,52,36,16,29,35,55,29,42,22,25
2016-11-01,74,39,29,34,38,24,29,25,21,30,30,47,31,24,29,26,31,31,28,56,47,36,48,81,40,35,10,40,53,54,50,79,38,55,71,31,61,29,21,53,23,27,32,37,39,40,42,50,48,41,36,76,65,42,38,38,18,32,45,20,48,32,68,55,17,8,27,33,21,23,14,48,0,14,26,71,52,43,39,24,33,36,29,31,92,61,36,71,73,49,45,34,24,32,29,49,60,45,38,57,48,59,82,69,47,40,54,36,54,64,36,37,22,75,60,26,69,70,57,68,71,64,44,35,25,32,24,21,32,35,70,35,12,32,33,32,37,35,32,52,26,43,34,65,52,25,59,22,25,46,38,37,33,41,30,56,22,85,27,75,56,40,34,62,39,33,67,40,61,29,59,46,34,38,26,40,35,32,18,3,28,49,33,15,25,31,56,26,35,19,21
2016-12-01,60,37,27,33,35,18,24,23,20,26,29,46,30,20,26,23,30,27,25,53,41,35,45,69,32,33,8,37,52,51,47,87,39,49,71,30,53,25,18,51,22,23,30,30,36,48,37,43,39,35,33,73,63,36,34,35,15,32,46,16,42,27,58,55,17,8,29,28,22,19,13,47,0,12,24,67,44,40,34,19,25,33,23,36,77,68,34,77,71,46,44,32,23,26,27,44,52,37,34,52,44,51,75,71,48,31,51,35,48,57,37,52,19,68,57,19,70,66,49,61,56,65,43,35,25,30,21,19,32,37,69,37,11,30,27,25,33,31,29,48,23,36,34,61,51,12,55,21,23,39,32,31,28,35,29,50,22,82,24,74,53,43,40,62,38,31,79,44,65,25,42,41,33,39,25,29,29,30,25,2,25,50,33,16,27,28,57,26,37,19,21
2017-01-01,69,45,25,25,37,23,33,24,24,37,37,46,32,24,28,25,33,29,29,67,48,34,52,77,35,34,9,45,58,60,58,78,39,67,74,35,76,28,20,54,25,28,35,38,37,33,43,53,48,40,35,71,59,42,40,38,19,34,50,21,46,35,67,54,17,7,26,32,22,22,14,48,5,14,30,69,52,44,40,24,32,35,28,30,65,61,36,69,71,52,53,37,27,33,33,51,64,45,40,60,51,81,82,79,51,39,54,39,58,66,37,32,24,80,66,23,67,75,58,72,60,66,46,40,24,37,26,20,31,35,68,37,13,32,34,34,36,36,33,54,28,38,35,64,54,13,46,36,24,56,41,43,33,41,33,60,35,84,23,81,50,38,35,52,37,32,19,41,43,29,55,41,35,24,30,25,39,32,43,2,30,47,37,16,40,36,49,33,44,25,26
2017-02-01,66,52,30,27,37,22,30,31,25,41,35,49,34,24,31,30,33,29,30,67,48,36,53,71,34,36,9,41,58,60,57,86,40,60,79,32,74,29,21,58,29,27,34,37,38,29,43,48,39,39,36,64,56,43,38,38,19,33,53,20,46,31,66,53,17,7,24,32,22,22,14,48,0,15,33,66,52,41,37,23,27,35,29,29,67,57,33,69,72,53,52,38,26,33,32,50,61,41,37,57,51,77,81,78,51,39,53,37,57,64,36,38,23,78,63,30,59,69,55,72,55,58,43,39,23,35,31,20,32,35,67,35,12,33,35,35,36,36,31,49,28,36,33,63,51,13,58,25,23,47,38,37,36,39,32,58,30,84,24,77,46,36,31,51,34,37,21,38,43,39,55,39,31,37,28,25,39,35,29,2,29,45,35,13,32,33,49,29,41,22,25
2017-03-01,60,38,28,27,37,23,26,44,22,39,34,50,33,24,33,35,34,28,37,62,50,37,57,78,40,35,10,38,54,59,55,78,37,57,72,33,72,30,20,59,24,27,33,36,37,29,46,52,34,40,34,69,56,45,41,39,20,33,50,20,49,29,59,52,15,7,22,32,21,21,13,46,0,13,30,67,50,39,37,24,27,33,29,30,62,53,31,64,73,50,50,36,25,32,31,50,62,41,36,55,50,81,77,75,48,37,52,37,56,62,32,34,27,65,70,52,55,62,61,72,54,52,45,35,29,33,51,19,31,33,66,34,12,33,33,32,37,36,30,50,27,35,33,62,51,14,56,28,22,45,38,35,33,39,31,55,29,82,22,77,48,35,29,52,33,48,24,39,38,29,57,38,30,29,31,35,41,33,20,3,30,46,37,12,29,31,54,28,40,22,24
2017-04-01,59,37,33,26,39,20,27,48,26,44,42,52,37,25,29,39,36,34,40,66,48,38,55,78,40,36,8,37,58,58,53,77,38,56,75,33,67,28,20,58,27,24,30,31,34,31,45,50,31,37,32,71,60,44,38,37,17,31,53,17,48,29,57,55,14,7,22,30,20,20,13,46,0,12,29,66,47,40,35,22,24,30,24,32,67,60,31,67,73,47,50,34,24,29,27,46,58,37,35,51,45,68,76,69,45,34,52,34,56,62,33,38,33,64,73,54,57,57,59,71,53,54,39,38,35,34,56,19,30,33,63,33,11,29,30,29,35,33,33,49,24,35,32,62,47,14,76,34,25,46,35,35,30,35,32,57,32,79,22,71,46,39,29,50,32,53,29,43,41,34,57,65,34,58,36,49,41,40,11,2,31,48,38,14,31,35,55,27,45,22,27
2017-05-01,61,43,28,29,38,22,29,48,30,46,47,53,37,26,29,38,35,35,40,64,48,40,57,78,38,33,8,37,58,57,55,76,41,55,75,35,76,29,19,61,89,29,33,36,35,30,49,51,36,37,33,73,61,46,39,39,19,32,50,21,46,30,57,57,14,7,20,29,20,21,13,47,0,14,32,68,48,44,39,24,26,32,28,32,63,54,28,68,68,51,46,37,25,30,32,49,62,43,36,55,47,71,77,72,44,36,55,36,59,68,33,45,32,62,73,56,61,53,58,66,48,54,41,35,54,47,61,19,32,32,67,33,12,34,33,31,38,34,35,50,27,34,32,65,51,18,59,49,24,48,38,34,33,38,31,57,35,77,22,72,47,34,28,53,35,56,26,45,37,28,53,41,34,49,39,53,41,37,12,3,34,51,41,16,33,39,56,29,46,24,28
2017-06-01,71,37,23,30,41,19,27,51,35,54,48,52,36,27,29,40,36,39,42,66,48,41,60,77,37,37,8,39,62,59,52,78,37,55,75,35,71,28,22,56,25,26,32,34,35,31,48,53,36,38,32,79,61,47,39,40,19,32,46,23,44,31,60,58,14,7,23,28,19,19,13,46,0,16,26,69,48,43,38,23,27,32,25,34,60,59,28,69,77,49,45,36,26,31,30,48,64,40,37,51,46,65,75,70,45,37,56,37,57,67,31,37,42,62,69,47,61,52,58,68,46,52,41,35,62,53,58,19,31,32,66,34,10,33,34,32,36,35,34,51,26,37,32,70,54,13,55,64,28,50,39,37,34,39,33,61,40,80,21,81,48,36,31,60,33,57,29,48,40,28,48,40,34,24,41,47,42,30,12,3,38,54,42,18,39,40,63,32,54,26,32
2017-07-01,66,36,24,29,41,19,29,50,35,59,45,53,36,29,31,37,35,36,43,68,51,44,62,81,40,37,9,39,68,59,55,80,40,59,81,35,73,28,20,55,25,27,34,35,36,32,48,51,34,39,35,71,66,48,39,42,18,31,45,18,47,33,56,59,15,7,24,28,21,20,13,47,0,15,26,72,51,47,41,28,29,31,26,34,63,59,28,72,84,53,48,35,27,32,31,47,62,39,37,55,48,68,82,72,49,38,58,39,60,66,31,36,37,69,71,42,62,61,60,81,50,56,44,38,64,44,50,19,30,35,61,36,12,35,32,32,37,35,35,53,25,36,35,72,56,12,45,62,26,53,38,38,34,40,34,64,47,79,22,79,51,40,35,56,34,57,29,51,42,29,54,45,36,22,46,50,40,28,12,4,38,54,46,18,42,45,75,36,57,29,37
2017-08-01,64,36,30,26,41,19,25,48,34,59,46,57,35,30,30,36,35,34,41,68,50,42,61,78,37,36,12,36,64,62,56,77,42,54,76,34,68,27,19,58,25,24,33,34,37,34,48,52,34,38,34,72,61,44,39,43,18,33,52,19,47,29,57,60,15,7,24,29,21,20,13,45,0,12,27,73,52,50,45,29,29,31,26,35,63,58,30,66,77,50,47,35,27,30,30,51,64,38,36,54,51,66,79,68,48,40,54,37,58,65,34,34,32,75,70,40,61,61,59,80,52,56,47,38,63,39,46,18,33,33,54,37,11,31,30,31,36,36,35,51,26,35,34,73,53,17,57,55,22,51,39,37,34,40,34,63,46,80,21,83,49,42,30,58,33,57,28,48,41,27,52,59,37,33,38,39,40,36,13,4,38,53,44,16,41,43,72,36,59,27,37
2017-09-01,64,37,29,27,45,20,30,37,26,46,41,54,37,28,30,31,31,31,34,68,48,40,58,75,38,39,26,38,56,59,53,72,41,54,77,32,62,28,19,57,22,25,36,35,38,33,45,53,45,39,36,75,69,45,40,40,18,33,58,20,47,31,67,61,16,7,24,28,21,21,13,49,0,18,28,73,50,47,39,29,28,33,27,33,66,61,32,65,80,51,45,34,27,31,38,51,66,41,36,53,48,61,82,70,48,41,50,36,57,66,37,35,29,77,70,34,63,68,61,79,58,55,46,36,41,34,34,18,33,40,51,38,12,33,36,33,41,35,35,52,26,38,37,71,54,47,66,40,23,50,39,36,33,39,34,65,38,88,21,81,52,41,32,65,33,45,31,46,46,30,56,39,36,46,34,44,39,37,13,4,40,53,40,15,37,39,68,31,48,24,32
2017-10-01,62,41,30,28,47,21,29,36,25,43,38,57,36,26,31,29,32,32,32,68,49,40,57,79,43,37,8,37,55,58,53,83,39,54,73,33,66,28,20,57,21,27,36,38,39,34,44,52,44,39,34,77,65,44,40,39,20,35,58,19,49,33,68,60,15,8,23,30,23,20,13,46,0,11,26,75,53,45,37,26,30,35,27,34,74,64,31,71,81,54,47,35,29,32,29,49,63,44,38,57,47,64,81,72,51,40,58,37,58,66,37,35,26,83,68,34,68,77,61,80,65,60,47,41,36,36,31,19,34,36,53,37,13,33,35,31,35,33,33,55,26,34,37,68,54,15,66,33,21,50,37,36,34,38,34,62,34,88,23,82,54,45,33,67,35,40,37,49,52,30,70,42,37,39,32,49,36,36,15,5,37,64,37,18,34,39,58,33,47,24,28
2017-11-01,62,43,28,35,50,23,28,28,21,35,35,54,33,26,31,26,30,31,28,64,47,40,53,81,42,37,9,41,53,58,54,87,40,55,72,34,68,29,22,59,22,28,38,38,42,43,47,54,50,42,38,78,67,44,41,42,20,36,54,20,49,34,72,57,16,7,28,33,23,22,14,51,0,13,28,76,52,46,39,23,36,36,28,34,77,67,34,73,78,54,51,36,25,33,33,54,64,46,37,63,52,66,93,75,53,39,55,37,61,65,40,42,21,81,67,28,77,79,63,81,81,68,48,38,30,33,26,19,34,36,53,34,12,35,34,32,34,37,32,52,27,31,37,69,55,14,63,28,22,46,37,37,36,39,34,61,24,92,24,77,58,46,37,69,41,37,63,45,67,31,54,43,38,37,29,30,37,32,20,4,30,53,34,16,28,32,59,28,38,21,24
2017-12-01,58,39,27,36,53,14,27,23,19,28,29,51,32,22,27,23,27,28,26,57,43,35,48,71,36,33,10,49,51,49,47,88,40,49,69,32,60,25,22,52,18,23,34,31,36,49,39,42,41,36,33,74,70,36,34,39,15,32,49,17,43,28,60,62,17,7,28,28,22,19,13,48,0,12,24,71,45,51,35,17,25,35,25,42,80,80,34,76,82,48,45,34,22,26,25,46,56,38,35,58,46,55,80,72,51,32,51,35,50,59,40,54,19,70,60,20,73,70,53,72,64,66,45,38,25,32,23,19,31,37,55,34,10,33,28,26,31,32,29,50,24,31,31,68,53,12,61,32,23,39,32,31,29,35,29,51,24,89,22,70,50,50,44,69,37,33,87,47,72,28,43,39,35,40,27,23,31,34,34,3,28,55,34,14,27,31,61,26,39,20,23
2018-01-01,59,43,27,26,69,22,28,28,23,43,34,58,34,25,30,26,31,30,31,67,47,38,56,73,35,36,9,40,58,62,57,80,42,71,72,36,82,28,21,58,24,28,40,39,37,33,42,51,40,41,36,71,63,47,40,46,19,33,56,22,48,35,64,57,17,8,25,31,22,21,14,49,5,12,32,73,51,55,40,24,33,38,34,31,68,61,32,69,78,54,52,40,27,34,32,53,68,47,38,59,52,84,91,82,54,40,58,38,59,76,42,33,25,82,68,26,71,81,59,83,65,62,47,42,26,36,26,19,32,33,52,36,14,32,35,34,36,39,32,55,31,33,33,71,57,12,53,31,27,50,39,36,42,43,34,65,37,89,21,71,54,44,37,60,34,35,21,46,45,31,55,41,36,34,33,24,44,36,40,3,33,52,38,14,43,40,56,34,47,28,29
2018-02-01,66,41,31,27,69,21,30,29,21,39,33,59,34,26,29,27,29,29,30,69,47,36,56,76,35,36,9,40,56,61,56,83,43,59,75,33,73,29,26,57,24,28,39,38,38,29,42,51,45,40,35,76,64,45,41,40,19,32,54,21,45,32,66,55,15,7,22,32,20,22,13,45,5,14,34,73,52,49,34,23,29,38,31,31,70,61,34,74,79,53,53,42,27,33,32,54,66,45,38,58,53,79,90,83,60,39,57,36,61,68,37,39,26,79,66,29,65,73,58,79,60,58,46,42,24,34,30,19,32,33,54,34,11,32,33,35,37,36,32,52,28,30,36,69,55,14,62,33,23,50,38,38,40,41,31,61,29,85,19,73,48,42,34,54,32,36,20,42,42,38,54,36,35,44,30,24,40,39,47,52,31,47,35,16,31,36,54,30,42,23,25
2018-03-01,58,46,28,27,68,21,29,40,22,41,36,60,35,28,28,32,31,30,32,68,51,37,58,76,36,38,9,38,57,61,56,77,44,55,80,35,73,28,20,62,24,26,38,36,37,30,43,52,38,40,35,72,66,45,39,40,17,32,53,20,46,31,62,58,14,7,23,32,21,20,13,46,0,13,32,75,53,48,38,21,28,36,29,32,73,63,32,67,85,53,51,39,24,30,32,52,65,41,38,57,52,74,85,81,56,37,56,36,56,68,35,38,25,75,71,42,63,65,60,81,57,58,47,39,26,34,42,19,30,33,52,33,11,31,32,32,36,37,33,54,28,29,35,67,54,13,62,40,25,49,40,35,39,39,32,58,30,81,19,75,47,44,31,55,33,46,25,43,47,30,52,39,33,42,32,39,39,37,23,3,32,49,39,15,33,36,62,30,46,23,26
2018-04-01,61,35,27,23,63,17,26,54,25,45,39,62,34,26,30,39,36,31,40,66,45,37,62,85,43,38,7,34,58,59,52,79,38,56,73,35,78,26,19,60,24,25,35,35,36,28,50,51,31,38,31,77,67,49,38,40,17,32,54,21,49,29,60,58,13,6,20,29,19,19,12,43,0,12,29,72,51,45,38,22,27,32,26,33,63,55,25,65,74,51,51,37,24,30,33,50,62,40,34,55,47,71,78,74,50,38,53,35,59,65,33,39,28,60,76,67,57,51,60,71,52,52,43,35,41,37,81,18,30,29,51,30,11,30,34,30,37,35,31,49,25,30,30,73,54,13,67,50,25,47,37,34,36,39,31,58,31,85,19,81,47,39,29,57,32,60,29,43,37,28,61,43,32,56,39,53,40,44,12,3,33,51,39,16,33,36,54,29,45,21,27
2018-05-01,60,43,25,25,68,18,29,59,32,51,44,61,34,27,28,38,36,35,43,61,46,41,60,77,39,40,7,33,59,57,53,76,39,56,77,35,77,27,20,61,47,25,35,35,35,28,51,52,35,39,33,77,68,47,36,40,19,29,44,22,46,30,56,59,12,6,21,26,19,19,12,42,0,12,32,73,50,49,40,22,29,33,27,37,69,56,26,66,77,50,47,36,23,33,32,49,61,41,36,54,49,67,78,74,48,37,52,36,62,64,31,45,32,62,73,60,56,54,56,64,48,53,43,36,68,52,69,18,30,34,58,31,10,32,31,30,39,38,33,50,25,29,32,67,56,12,57,65,33,50,36,34,32,36,32,62,38,81,19,74,46,38,32,57,29,63,28,46,36,27,48,35,35,44,42,53,42,44,12,4,35,49,40,14,38,37,63,30,51,23,31
2018-06-01,65,34,25,24,73,19,27,52,31,53,40,56,33,26,28,36,34,32,41,64,45,44,62,74,36,36,7,38,61,58,54,81,36,51,76,32,74,27,21,59,23,25,36,35,36,27,50,52,37,38,35,74,64,48,37,40,17,33,60,20,47,30,56,59,13,6,21,28,20,21,12,43,0,16,25,75,50,48,38,24,27,32,26,36,62,57,25,69,73,52,47,38,25,32,33,50,63,42,35,55,49,67,76,73,48,37,55,36,61,68,30,35,34,64,76,47,59,51,61,69,46,51,40,36,77,48,54,18,29,31,58,33,11,31,33,31,36,36,33,51,27,30,31,74,60,14,93,57,26,48,36,35,33,38,31,59,39,81,18,71,46,36,34,56,28,57,25,51,39,27,52,35,32,23,40,45,45,70,11,47,38,49,42,15,39,38,68,30,50,25,30
2018-07-01,67,37,26,27,70,18,27,53,38,58,42,59,33,25,27,38,35,33,42,66,48,44,67,79,35,36,7,40,64,58,55,78,37,51,78,36,78,27,20,57,23,25,35,34,35,29,50,53,51,40,35,76,67,50,37,39,18,31,51,18,48,29,55,58,13,6,21,28,19,19,12,42,0,13,26,73,52,52,39,26,28,31,27,37,63,56,25,74,83,53,46,36,25,32,31,51,62,41,36,55,47,66,82,72,52,36,53,34,64,69,31,33,38,69,74,47,62,54,62,76,46,50,43,38,82,60,53,18,28,30,56,31,10,31,28,31,35,35,33,54,27,30,35,73,57,13,76,71,28,52,39,36,32,37,34,61,56,79,16,69,48,39,37,56,31,59,26,51,39,28,50,36,33,23,47,57,42,48,12,23,40,53,52,17,43,42,77,34,57,28,40
2018-08-01,61,34,28,26,68,17,26,51,34,60,44,60,33,25,29,36,33,35,42,69,49,44,61,76,34,37,7,34,61,57,51,71,37,50,70,34,64,27,19,56,21,22,34,32,36,30,48,58,55,39,33,71,62,45,35,41,17,29,43,17,44,29,56,61,13,6,21,27,19,19,11,41,0,12,25,71,51,72,39,27,27,33,27,38,57,60,30,70,85,50,45,33,25,30,31,49,61,37,33,55,47,62,77,68,47,36,52,35,58,63,32,32,37,71,70,41,64,58,62,77,46,54,45,36,90,50,43,19,26,31,54,30,9,31,29,30,34,35,34,52,27,28,33,72,57,13,54,87,25,54,39,35,31,37,32,62,44,78,15,72,46,38,30,53,28,53,26,46,40,29,47,36,34,30,39,45,40,34,13,4,38,54,40,15,43,41,73,32,55,26,37
2018-09-01,62,35,31,28,72,17,28,43,27,52,40,60,33,27,45,31,31,33,35,66,45,41,59,72,37,39,13,42,56,56,53,74,41,50,76,34,65,27,19,57,23,25,35,35,38,31,45,51,39,40,34,73,67,42,37,44,17,32,49,19,46,31,61,61,15,6,22,27,21,18,12,42,0,16,27,73,49,56,38,27,27,32,26,38,62,63,31,69,80,50,46,35,27,32,30,48,65,40,35,57,46,62,82,70,48,49,51,36,55,64,34,32,29,75,69,38,61,63,58,77,53,56,46,34,55,35,34,18,27,31,59,33,11,29,33,31,37,36,32,56,27,29,32,71,51,16,76,57,26,48,38,35,33,38,33,60,34,84,17,70,48,39,32,58,33,48,33,44,42,30,53,38,33,42,36,47,42,38,13,2,38,54,39,15,39,39,63,32,47,24,30
2018-10-01,62,38,35,31,76,23,28,37,26,43,38,60,32,31,38,30,32,33,34,67,49,44,57,84,44,39,8,36,53,59,57,83,41,53,72,35,63,28,22,59,25,27,40,37,40,32,46,57,50,44,35,76,70,45,40,43,20,33,54,19,47,32,64,66,14,7,24,31,22,20,13,44,0,13,27,73,55,53,42,25,29,36,28,34,73,66,35,73,88,54,48,37,28,35,31,53,65,43,36,63,50,64,88,71,53,45,53,37,62,69,34,33,28,81,70,37,71,74,65,79,64,62,47,38,41,36,31,19,28,32,58,35,11,30,34,32,38,37,32,54,28,30,31,70,55,24,79,43,28,48,39,35,36,41,33,60,31,90,17,74,51,43,33,63,34,42,34,47,52,31,68,50,36,43,33,49,38,37,15,2,36,54,35,15,34,37,56,30,46,23,28
2018-11-01,68,41,35,40,80,22,29,29,21,36,33,61,33,30,32,26,28,30,30,64,48,41,55,82,40,40,9,39,53,60,54,90,42,54,75,34,69,27,22,56,22,27,39,39,42,40,45,55,51,49,40,80,74,48,41,39,21,34,52,20,48,33,70,64,18,7,26,33,22,21,13,44,0,13,29,78,52,51,42,23,36,37,30,35,81,68,34,77,84,55,47,38,25,32,33,56,67,48,37,63,51,67,100,81,56,40,56,36,60,70,39,40,24,82,71,30,81,77,64,83,84,68,50,41,32,33,27,19,30,33,61,34,11,31,35,32,36,37,33,54,28,30,33,70,55,15,77,36,26,46,40,38,37,45,33,60,25,93,18,73,57,44,35,71,36,40,69,43,72,34,54,39,40,42,28,34,39,39,19,2,30,50,34,15,29,31,60,28,38,21,22
2018-12-01,69,39,28,37,76,16,26,25,19,32,31,53,32,29,26,23,27,30,27,59,45,37,48,69,33,33,10,41,52,55,50,100,40,50,73,36,62,26,22,53,19,24,37,32,38,46,40,46,43,44,33,85,82,37,35,39,17,33,54,16,44,29,59,63,15,7,27,29,20,17,12,43,0,11,25,76,45,46,34,17,27,35,27,46,85,85,36,78,82,52,47,36,22,29,26,49,59,38,34,62,45,61,84,72,58,33,50,37,53,64,37,54,22,74,66,23,79,71,56,82,70,73,45,41,26,34,23,18,28,34,57,33,11,29,27,26,33,32,31,50,24,29,37,69,54,14,80,39,25,41,34,31,32,37,30,55,25,89,18,65,53,51,45,70,35,35,100,49,72,28,44,42,38,42,27,23,36,39,34,3,30,51,34,14,28,31,63,29,44,22,22
2019-01-01,70,44,29,29,83,23,27,27,23,43,42,57,32,33,31,25,31,30,29,70,49,42,61,75,35,38,8,43,56,69,62,84,48,73,76,39,79,31,22,59,25,29,42,42,41,30,45,55,50,48,37,78,68,49,40,40,19,37,78,23,46,36,67,60,15,8,24,33,23,21,13,44,0,13,33,81,56,49,42,24,35,38,33,34,70,64,34,74,85,59,54,40,30,36,37,59,71,49,44,66,54,89,95,87,55,42,57,40,66,74,37,34,25,90,72,27,75,82,66,91,65,69,50,49,27,39,27,20,30,34,61,33,12,31,36,37,37,39,35,56,29,30,36,71,58,14,63,51,27,52,42,40,45,44,35,63,38,87,17,74,54,47,38,60,34,36,19,45,46,29,56,41,37,29,34,27,45,45,49,2,32,49,38,14,43,40,58,35,52,29,29
2019-02-01,65,49,35,27,80,22,28,39,23,42,35,66,31,31,29,31,31,32,33,70,49,40,66,81,36,37,8,45,57,66,62,87,68,59,78,36,81,31,21,59,28,31,44,42,39,30,48,54,42,44,36,77,68,49,41,40,19,37,60,22,49,35,67,58,14,7,22,34,23,21,13,41,0,14,34,76,55,47,39,23,34,39,34,32,72,66,36,71,87,59,56,44,27,36,35,63,72,47,39,61,54,81,93,86,58,41,54,37,65,72,39,38,27,79,77,39,67,73,66,88,62,62,68,44,29,35,37,19,29,31,57,33,12,29,33,35,37,38,33,52,29,28,32,71,56,13,84,39,28,49,41,38,41,43,35,61,30,88,17,75,48,42,34,57,31,45,22,45,44,29,54,39,35,38,31,28,42,44,36,2,33,47,37,14,35,36,58,28,45,24,27
