"date","Celebrities & Entertainment News","Entertainment Industry","Live Sporting Events","Ticket Sales","Web Portals","CAD & CAM","Automotive Industry","Bicycles & Accessories","Boats & Watercraft","Campers & RVs","Classic Vehicles","Commercial Vehicles","Custom & Performance Vehicles","Hybrid & Alternative Vehicles","Microcars & City Cars","Motorcycles","Off-Road Vehicles","Personal Aircraft","Scooters & Mopeds","Trucks & SUVs","Vehicle Brands","Vehicle Codes & Driving Laws","Vehicle Licensing & Registration","Vehicle Maintenance","Vehicle Parts & Accessories","Vehicle Shopping","Vehicle Shows","Beauty Pageants","Body Art","Cosmetic Procedures","Cosmetology & Beauty Professionals","Face & Body Care","Fashion & Style","Fitness","Hair Care","Spas & Beauty Services","Weight Loss","Advertising & Marketing","Aerospace & Defense","Agriculture & Forestry","Business Education","Business Finance","Business News","Business Operations","Business Services","Photo & Video Services","Chemicals Industry","Construction & Maintenance","HVAC & Climate Control","Energy & Utilities","Enterprise Technology","Hospitality Industry","Grocery & Food Retailers","Industrial Materials & Equipment","Manufacturing","Metals & Mining","Pharmaceuticals & Biotech","Printing & Publishing","Journalism & News Industry","Professional & Trade Associations","Retail Trade","Small Business","Textiles & Nonwovens","Transportation & Logistics","Computer Hardware","Computer Security","Consumer Electronics","Electronics & Electrical","Networking","Programming","Software","Web Apps & Online Tools","Technical Support","Technology News","Accounting & Auditing","Banking","Credit & Lending","Currencies & Foreign Exchange","Financial Planning","Grants & Financial Assistance","Insurance","Investing","Retirement & Pension","Alcoholic Beverages","Candy & Sweets","Cooking & Recipes","Culinary Training","Non-Alcoholic Beverages","Restaurants","Aging & Geriatrics","Alternative & Natural Medicine","Health Conditions","Health Education & Medical Training","Health Foundations & Medical Research","Health News","Medical Devices & Equipment","Medical Facilities & Services","Medical Literature & Resources","Men's Health","Mental Health","Nursing","Nutrition","Oral & Dental Care","Pediatrics","Pharmacy","Public Health","Reproductive Health","Substance Abuse","Vision Care","Women's Health","Antiques & Collectibles","Gifts & Special Event Items","Water Sports","Bed & Bath","Domestic Services","Gardening & Landscaping","Home Appliances","Home Furnishings","Home Improvement","Home Storage & Shelving","Homemaking & Interior Decor","Kitchen & Dining","Laundry","Nursery & Playroom","Pest Control","Swimming Pools & Spas","Yard & Patio","Communications Equipment","Email & Messaging","Mobile & Wireless","Search Engines","Service Providers","Teleconferencing","Web Services","Education","Jobs","Government","Legal","Military","Public Safety","Social Services","Broadcast & Network News","Gossip & Tabloid News","Local News","Newspapers","Politics","Sports News","Weather","World News","Apartments & Residential Rentals","Commercial & Investment Real Estate","Property Development","Property Inspections & Appraisals","Property Management","Real Estate Agencies","Real Estate Listings","Timeshares & Vacation Properties","Apparel","Auctions","Classifieds","Consumer Resources","Entertainment Media","Luxury Goods","Mass Merchants & Department Stores","Shopping Portals & Search Engines","Sporting Goods","Swap Meets & Outdoor Markets","Tobacco Products","Toys","Wholesalers & Liquidators","College Sports","Combat Sports","Extreme Sports","Fantasy Sports","Individual Sports","Motor Sports","Sports Coaching & Training","Team Sports","Winter Sports","World Sports Competitions","Air Travel","Bus & Rail","Car Rental & Taxi Services","Carpooling & Ridesharing","Cruises & Charters","Hotels & Accommodations","Luggage & Travel Accessories","Specialty Travel","Tourist Destinations","Travel Agencies & Services","Travel Guides & Travelogues"
2016-08-01,60,35,35,60,35,25,23,35,50,68,46,79,35,31,42,35,54,39,33,90,59,63,49,91,62,47,26,19,76,68,80,69,40,68,91,60,59,37,21,56,35,31,17,47,52,54,46,55,54,59,49,69,48,54,36,49,24,35,29,34,35,43,58,71,24,9,27,35,20,24,25,51,0,8,19,67,63,57,33,35,55,35,41,73,62,65,61,73,85,51,82,34,50,36,23,41,79,65,59,50,81,58,93,68,65,46,57,63,79,78,53,41,98,72,67,35,54,52,70,68,58,52,78,51,65,39,41,24,60,54,57,53,34,27,54,58,35,45,37,54,32,52,37,41,36,7,78,48,41,93,38,29,50,56,40,80,60,67,35,90,68,47,22,63,46,49,86,55,36,69,36,52,23,67,45,48,54,58,19,77,45,56,48,58,46,42,90,56,58,37,52
2016-09-01,63,36,47,63,49,27,24,33,38,62,47,75,34,32,54,36,55,36,33,87,57,63,44,87,62,46,26,23,74,65,77,66,41,62,86,63,55,36,23,65,37,31,19,51,53,57,54,52,41,61,50,69,46,53,37,51,23,38,31,38,38,44,60,63,25,9,28,35,21,25,26,59,0,11,19,67,62,60,32,30,53,34,42,74,66,67,63,75,85,51,75,36,51,40,27,41,79,70,60,53,85,56,83,71,66,48,61,63,74,81,53,41,19,69,66,33,54,52,66,65,59,55,76,50,60,27,38,24,60,63,55,57,34,28,64,61,38,48,36,63,33,56,36,41,36,11,88,49,45,82,35,29,46,51,36,75,52,74,33,83,66,51,24,58,42,47,83,55,32,70,73,51,22,89,35,45,74,85,14,3,41,56,42,55,38,38,65,61,51,33,47
2016-10-01,67,31,37,65,51,26,22,30,31,53,41,70,29,30,44,32,52,36,28,90,55,59,48,82,55,43,25,18,67,63,71,69,38,57,83,55,51,37,22,62,35,33,19,49,50,59,53,52,43,61,47,67,44,52,38,51,22,39,34,35,39,42,61,58,23,9,28,36,19,24,24,53,4,10,21,63,59,55,31,32,52,35,40,74,66,70,59,75,80,52,71,36,47,36,27,36,76,68,56,54,81,52,80,63,60,45,56,64,70,77,51,45,18,63,64,32,53,50,67,63,57,52,77,49,52,24,35,25,57,53,56,50,33,27,57,56,39,47,35,55,33,67,44,39,36,18,78,54,49,76,31,27,46,48,35,70,49,81,31,76,64,48,21,60,40,43,71,56,35,65,64,41,20,55,30,42,65,95,15,2,42,51,41,50,35,38,52,51,43,34,46
2016-11-01,83,32,38,54,50,25,24,28,27,44,39,66,29,30,44,27,52,35,33,76,52,55,39,81,55,44,20,16,61,59,67,68,45,58,78,54,48,34,24,52,33,31,21,48,50,59,48,47,44,56,48,67,50,51,35,50,21,36,32,35,41,43,59,59,24,8,33,36,19,24,24,54,0,9,20,65,56,69,32,29,51,41,40,72,69,80,54,74,78,51,72,32,42,34,27,37,71,65,55,51,76,50,80,58,61,45,53,66,70,75,49,45,18,70,62,25,65,57,68,67,62,72,75,49,39,20,32,23,57,51,54,48,33,26,52,53,54,47,39,53,32,82,36,40,37,43,70,44,57,72,33,28,43,46,31,64,48,82,32,74,78,49,23,79,48,43,64,56,48,82,77,48,19,40,26,38,66,83,20,2,40,50,37,46,31,34,60,45,41,31,41
2016-12-01,61,34,34,54,50,23,22,28,26,39,41,67,31,32,42,27,59,38,33,86,55,56,39,83,60,41,19,16,62,60,70,84,47,63,80,65,48,36,24,50,32,28,19,46,50,62,46,49,48,57,47,70,54,51,34,49,19,35,28,30,43,40,56,68,25,8,36,38,19,21,24,56,0,8,20,68,59,63,34,30,51,35,44,92,79,83,58,85,83,49,75,32,42,29,23,37,69,61,52,50,75,47,78,60,69,45,53,62,72,71,54,62,16,75,61,24,68,55,67,74,66,67,75,49,34,18,33,24,56,58,51,52,32,28,44,50,36,43,36,52,31,50,37,62,33,6,69,63,45,72,32,28,39,45,31,62,46,90,35,74,79,56,25,94,59,46,65,56,61,84,59,55,20,34,26,31,73,84,30,3,41,51,40,56,33,34,69,47,41,35,47
2017-01-01,80,53,32,45,53,27,29,26,31,52,42,71,34,31,40,28,59,35,27,83,55,62,45,81,58,45,31,24,68,63,76,73,43,77,85,60,68,39,23,51,38,31,21,53,50,58,50,50,45,60,49,66,44,51,38,50,23,38,31,37,38,48,58,61,24,9,29,36,20,24,26,55,0,9,44,66,59,66,38,39,58,36,49,71,59,76,67,77,86,50,85,36,48,33,28,40,77,67,63,52,86,66,88,64,70,48,57,65,78,80,53,41,20,74,63,25,59,56,66,75,64,58,79,53,38,21,33,25,55,51,49,50,34,29,53,63,53,49,35,57,34,69,39,76,38,7,69,71,44,88,37,30,46,52,33,76,58,69,32,83,63,53,24,55,49,39,59,56,39,65,64,48,21,24,31,36,72,78,29,2,46,49,38,48,47,37,57,47,48,41,50
2017-02-01,70,76,28,55,60,29,27,28,35,58,44,72,33,32,42,34,61,37,29,90,56,66,45,85,61,47,33,16,76,67,79,72,44,73,86,63,72,40,24,55,37,34,23,52,54,57,54,53,41,62,52,67,45,54,39,54,24,37,33,37,38,44,59,58,23,10,27,37,21,25,26,54,0,9,87,66,63,60,39,35,55,40,52,72,69,72,65,73,88,55,83,37,48,36,27,41,79,70,60,52,83,64,90,68,69,48,57,67,83,75,52,47,19,72,63,31,55,57,67,70,62,55,75,47,39,25,36,24,56,51,51,48,33,28,52,60,51,51,37,56,34,60,36,58,36,5,66,60,44,86,37,31,47,52,35,78,54,70,32,79,63,47,22,55,40,40,63,57,39,64,51,48,20,21,29,51,53,62,25,2,42,49,43,51,44,38,54,49,47,41,52
2017-03-01,55,33,23,62,70,29,27,30,38,62,43,78,35,34,43,35,55,38,31,90,59,69,48,93,64,47,29,16,73,68,78,74,43,72,85,67,67,39,24,62,37,36,21,53,52,58,54,54,42,63,51,65,45,55,41,52,24,37,30,36,38,44,59,63,23,9,28,37,21,27,25,57,0,9,50,65,61,62,40,37,55,41,49,73,67,71,59,76,88,53,87,37,50,37,44,42,78,70,60,52,84,65,92,71,69,53,58,64,82,83,50,42,20,71,67,41,58,56,68,68,60,56,74,47,48,29,46,24,57,48,49,47,34,28,54,60,44,47,37,56,33,58,34,58,34,5,72,69,40,90,36,32,52,55,36,80,61,70,34,80,61,47,23,59,41,40,70,58,33,61,84,48,20,26,32,47,52,66,19,2,47,50,44,50,42,43,57,49,50,41,55
2017-04-01,52,32,28,74,67,32,25,36,45,65,45,80,35,32,43,39,57,41,35,90,59,66,48,91,64,47,27,15,74,72,82,78,39,68,93,64,65,38,25,70,38,33,20,50,51,58,54,56,44,62,51,72,49,53,39,54,24,38,34,34,39,44,58,63,22,9,27,37,20,25,25,55,0,9,47,67,62,62,35,35,53,38,49,75,68,73,61,88,88,53,84,37,47,39,27,41,76,71,59,55,85,64,84,83,64,47,56,68,78,79,51,48,20,69,73,59,59,50,75,67,59,54,77,46,63,36,58,25,56,49,47,48,32,27,51,56,40,45,39,58,33,53,35,41,33,5,76,65,43,92,37,30,50,51,37,83,59,70,33,80,61,49,23,61,41,46,89,63,34,71,44,51,21,26,38,51,47,73,13,2,49,50,43,54,41,41,59,54,57,40,57
2017-05-01,58,33,32,64,73,28,27,34,48,68,46,79,36,31,42,36,54,42,34,89,58,66,45,90,64,45,26,19,74,68,82,72,42,70,89,66,61,36,24,63,35,34,20,51,52,59,54,58,54,61,49,72,51,52,37,50,22,35,28,32,38,44,55,63,23,9,26,35,19,24,25,52,0,9,23,65,60,61,32,33,56,38,42,80,65,70,62,74,89,47,83,36,52,37,35,40,80,70,57,53,88,59,87,74,68,49,56,66,80,80,51,57,23,66,78,60,62,52,75,66,63,55,77,46,74,51,59,25,56,48,49,43,33,28,48,61,38,48,38,57,30,53,36,39,34,5,71,62,45,92,35,29,50,50,36,82,62,69,33,79,64,47,24,60,43,45,90,61,33,70,29,44,21,21,37,58,47,66,14,2,43,53,47,57,44,42,61,52,54,38,54
2017-06-01,59,34,25,68,53,24,30,37,56,78,46,83,35,32,45,40,52,46,35,92,60,64,52,94,64,49,27,17,82,71,86,74,41,69,90,65,64,35,23,59,32,33,20,50,50,53,54,60,67,63,50,78,55,56,36,50,21,36,28,31,38,42,55,68,22,9,28,38,20,22,22,47,0,13,20,69,63,59,32,29,58,36,40,79,72,72,63,82,95,49,85,37,50,34,27,40,79,70,61,46,81,60,89,75,68,47,55,66,76,82,53,48,26,71,78,51,60,51,75,69,58,57,82,48,89,74,56,25,56,52,44,47,34,26,38,60,35,46,40,56,33,58,35,41,33,4,71,70,51,100,37,28,51,56,40,83,71,66,32,79,67,45,22,65,41,45,98,63,37,73,25,46,23,22,40,49,47,70,11,3,48,56,52,68,48,47,69,56,63,39,62
2017-07-01,59,34,27,67,31,22,27,38,57,81,43,83,35,33,43,37,54,42,34,100,63,64,52,99,61,47,26,16,82,73,81,74,43,69,93,63,59,32,21,59,29,32,19,46,48,52,52,57,64,64,48,77,57,51,33,49,21,33,25,28,38,44,58,65,22,8,27,35,19,21,21,43,0,9,18,67,62,63,31,31,54,33,39,84,69,77,58,78,94,46,90,36,45,34,29,39,80,61,62,45,78,60,87,68,64,46,57,64,83,83,55,41,29,78,75,44,60,55,78,72,61,55,86,53,75,61,50,22,56,48,40,47,33,25,33,57,36,45,37,58,31,49,37,41,34,4,70,63,43,92,35,29,49,55,38,86,72,70,31,80,65,47,23,67,44,45,100,64,36,76,21,61,23,26,43,49,45,52,11,2,49,58,52,54,52,48,90,63,66,41,59
2017-08-01,58,34,32,61,42,24,26,35,47,71,45,80,36,32,43,36,54,41,34,96,60,65,52,99,63,49,27,16,74,69,81,70,45,68,93,61,57,35,24,58,35,33,21,50,55,57,53,56,51,62,52,76,54,56,35,51,23,37,34,37,37,44,56,67,23,9,27,36,21,23,27,51,0,8,20,68,63,60,34,35,56,36,44,79,65,70,68,75,89,50,80,36,52,35,23,42,81,70,59,47,88,59,94,70,68,48,58,64,86,84,56,41,21,77,74,38,55,56,74,72,62,55,86,53,67,37,43,24,59,51,41,50,36,27,52,67,36,45,37,56,33,59,34,42,34,4,71,64,42,93,36,30,52,53,38,80,62,73,31,79,69,48,24,64,48,51,89,63,34,71,33,100,21,66,37,45,50,55,12,2,46,56,49,58,45,46,98,55,57,38,57
2017-09-01,52,36,40,61,68,24,24,32,37,66,41,77,35,34,38,33,53,37,33,93,56,68,46,89,63,45,28,20,67,63,77,72,42,60,88,57,53,38,21,64,41,33,19,58,51,59,55,55,49,79,52,72,52,56,37,51,22,37,31,35,38,45,54,64,24,9,28,38,21,25,26,57,0,10,20,72,65,60,33,30,56,35,42,76,65,71,66,76,87,50,75,37,49,37,30,43,78,72,57,53,89,56,86,67,70,47,56,68,81,80,52,41,18,73,70,37,58,52,74,68,64,54,82,50,61,28,41,25,57,61,45,49,34,27,58,60,36,49,37,58,33,59,34,43,35,4,82,65,39,87,34,28,48,51,34,74,53,71,30,73,65,46,24,60,43,46,80,59,35,72,66,43,20,66,37,53,68,84,13,2,43,55,42,51,38,39,67,53,51,34,47
2017-10-01,53,42,38,74,69,27,28,30,32,58,42,76,35,34,43,30,54,37,30,94,56,63,43,91,61,45,25,15,73,63,76,75,39,58,87,57,52,37,21,68,35,36,21,56,54,59,57,54,48,61,51,71,50,56,40,52,23,38,32,35,39,48,59,64,23,9,27,39,22,24,27,58,0,9,21,66,61,58,37,36,57,40,46,73,71,73,60,73,81,53,80,37,49,36,28,44,79,75,61,57,83,59,86,67,67,47,53,64,83,84,50,45,18,69,69,31,59,53,72,67,69,58,82,50,56,24,38,24,56,52,46,46,32,28,57,62,39,47,36,57,35,56,37,37,34,4,83,67,38,87,36,30,52,51,33,73,53,82,30,72,67,44,23,64,43,45,71,61,37,69,63,40,18,50,29,44,70,100,15,2,44,50,40,46,36,50,61,56,44,35,48
2017-11-01,49,40,34,53,65,26,23,29,28,47,38,73,35,32,45,28,53,36,31,95,52,57,42,82,61,44,22,23,59,59,70,76,44,59,83,58,48,35,26,57,33,33,21,50,51,59,53,51,46,58,50,71,52,53,34,51,21,36,29,31,43,44,59,59,24,8,32,38,20,23,25,57,0,10,20,65,56,59,35,32,55,39,47,76,69,86,59,78,84,54,80,37,46,33,28,40,76,69,58,52,76,53,87,67,69,48,53,66,75,80,53,50,17,77,67,27,71,61,72,73,76,70,81,52,43,20,35,24,56,58,42,47,28,26,51,55,38,44,39,58,34,55,39,35,34,5,72,66,35,79,31,26,45,47,32,65,48,87,30,67,83,45,24,83,49,43,66,61,50,90,88,44,19,38,27,37,84,79,20,2,39,48,36,46,32,33,76,44,41,35,44
2017-12-01,52,34,31,50,60,22,20,29,26,43,39,67,32,32,43,27,55,37,31,92,54,55,39,84,56,41,20,20,60,58,70,82,45,58,85,59,46,32,23,52,29,30,21,44,47,65,46,48,47,58,50,75,60,51,33,53,19,34,30,27,44,37,55,69,24,8,34,37,19,20,23,55,0,10,28,69,58,59,35,29,52,42,49,96,86,89,57,84,89,49,81,36,41,28,24,40,74,67,55,47,72,48,82,65,73,45,51,61,75,78,63,61,16,78,62,24,67,55,68,71,69,70,81,50,35,18,33,23,54,56,42,43,29,27,43,49,40,40,34,53,31,53,36,50,34,4,76,84,36,74,30,26,42,44,31,63,49,91,32,72,88,54,26,100,53,47,66,62,56,86,65,43,18,32,26,31,77,79,30,2,40,49,36,46,30,33,70,44,42,35,43
2018-01-01,58,57,30,55,74,25,26,26,29,52,42,68,33,32,40,26,57,36,26,89,53,59,44,85,54,42,31,15,64,69,73,71,47,75,85,61,67,34,26,50,34,32,24,52,49,54,49,52,52,61,49,65,49,53,35,52,21,36,33,36,35,44,51,57,23,9,27,35,20,22,24,56,0,10,44,64,58,64,43,37,54,45,55,74,66,77,67,80,81,49,90,39,51,33,25,42,80,74,58,49,80,62,91,70,70,45,54,67,83,89,69,40,20,73,62,24,58,52,68,77,65,59,76,49,36,20,27,22,53,47,41,42,31,27,53,60,44,44,35,53,34,53,40,90,35,4,70,95,36,86,33,29,45,50,31,76,61,69,28,78,66,47,23,54,46,40,55,56,32,68,68,45,20,19,31,36,76,69,31,3,44,44,35,43,41,35,57,45,46,40,51
2018-02-01,57,36,29,58,72,27,26,29,33,58,42,73,32,33,41,30,57,36,28,93,59,63,48,93,60,46,30,14,74,68,74,69,45,68,88,62,64,36,29,55,32,32,29,53,49,56,54,51,43,57,50,65,44,52,38,52,24,38,29,35,35,45,54,60,22,8,26,35,20,24,24,52,0,10,90,68,59,63,40,34,53,49,51,76,74,76,64,73,89,51,90,40,48,35,26,43,81,78,62,53,80,62,95,72,71,46,57,63,80,86,55,46,20,74,65,31,57,54,69,68,64,56,77,46,39,23,33,24,54,46,42,42,30,26,52,56,41,45,35,60,34,53,39,73,32,4,66,87,35,86,35,30,47,49,32,79,58,68,30,75,64,44,23,52,43,41,61,59,31,67,59,45,21,19,31,52,52,65,77,30,41,47,37,45,39,37,59,47,47,37,51
2018-03-01,55,49,25,67,73,26,25,29,35,61,43,78,32,33,43,32,58,36,29,99,57,65,50,94,62,46,30,14,75,69,83,73,44,68,86,61,72,33,22,59,34,31,23,47,50,53,54,53,42,66,50,63,49,54,36,55,22,35,28,35,37,39,54,65,21,8,26,36,20,23,23,54,0,10,51,66,59,62,37,34,54,42,51,75,68,76,60,75,92,55,86,39,50,35,24,43,79,73,60,52,77,63,92,69,69,49,55,66,81,86,54,41,18,71,66,40,56,56,70,71,62,55,78,48,42,26,45,24,53,47,39,42,30,26,52,56,37,45,35,58,32,54,37,71,32,5,71,88,40,86,36,30,47,51,35,81,61,71,33,81,65,45,23,53,40,40,71,61,37,71,87,44,20,24,34,46,47,63,22,2,45,48,43,48,40,42,61,48,50,35,54
2018-04-01,52,33,28,61,76,27,26,32,38,65,43,80,32,33,39,34,52,40,32,98,56,59,49,94,61,43,26,14,73,68,79,74,41,66,86,65,63,34,23,64,34,33,24,48,48,53,54,54,43,60,50,68,48,52,36,51,22,39,31,36,35,44,54,62,21,8,26,35,19,23,23,53,0,10,48,64,57,61,36,33,53,42,51,72,64,70,59,79,86,51,88,38,48,36,25,41,80,72,60,56,79,63,84,71,67,52,58,68,79,89,52,44,18,68,70,56,54,53,73,69,59,54,77,48,55,31,55,25,52,44,38,41,29,26,48,59,40,45,36,59,33,51,35,42,30,4,76,89,37,91,36,30,49,52,33,79,56,68,29,68,61,41,23,57,39,43,79,61,30,69,35,52,20,20,37,48,46,74,12,2,46,46,38,46,38,39,63,47,50,35,51
2018-05-01,51,34,25,64,88,28,25,36,47,70,44,76,31,34,42,36,52,42,35,93,59,62,50,90,67,45,26,16,70,69,89,73,43,65,89,68,60,33,24,69,32,32,21,46,51,54,52,58,66,65,49,72,52,56,35,50,22,34,27,35,36,39,52,63,21,8,25,36,18,22,23,54,0,10,24,66,59,66,31,31,53,39,41,76,67,71,58,78,88,52,82,39,49,35,23,39,79,70,57,50,86,63,90,81,66,45,57,62,80,88,52,56,21,70,78,70,56,52,79,69,58,53,84,46,82,57,65,25,50,45,39,39,30,25,46,61,43,44,39,58,32,50,37,38,32,5,71,88,41,92,33,28,47,54,35,79,58,71,29,60,62,43,24,58,39,44,86,61,30,74,28,40,20,18,36,50,43,74,11,2,44,48,43,52,41,40,64,49,55,35,52
2018-06-01,46,33,22,61,43,22,26,35,50,75,42,80,29,31,42,36,49,41,35,93,57,56,52,96,62,43,26,16,77,70,79,72,38,63,85,61,60,29,20,60,29,31,20,44,45,50,49,58,67,62,46,69,53,56,32,45,21,31,26,29,35,41,47,62,20,8,26,33,18,20,20,45,0,14,19,63,58,66,31,27,52,37,40,81,67,70,59,75,100,47,83,36,48,35,21,42,77,63,57,45,74,59,89,75,66,43,53,63,77,85,52,45,24,73,73,51,59,50,75,69,57,52,84,46,80,69,56,22,46,43,33,43,28,24,33,58,36,40,33,54,30,49,33,39,32,5,76,78,37,88,32,29,53,51,34,80,64,69,27,58,64,44,22,58,37,43,92,62,33,74,22,39,21,20,38,46,42,80,12,5,47,52,45,60,45,41,68,52,63,38,54
2018-07-01,54,33,26,64,30,22,25,36,54,81,44,77,29,33,42,36,56,41,38,96,60,61,53,96,62,46,25,15,82,71,80,72,38,64,89,60,58,30,20,59,28,28,21,43,49,49,50,59,73,65,45,75,56,54,31,47,20,32,27,26,35,42,51,65,20,7,26,32,18,20,19,42,4,8,18,66,60,64,33,32,54,40,40,85,66,74,56,76,96,48,83,38,48,35,21,42,80,66,58,44,75,60,89,75,66,49,56,63,77,88,50,38,25,76,73,44,60,53,81,75,59,55,88,51,77,63,50,22,46,43,31,42,27,27,33,56,34,40,35,54,30,48,33,38,29,4,72,77,49,91,32,38,52,52,35,82,70,67,27,56,62,44,21,65,39,45,89,65,31,76,21,42,24,22,41,47,41,67,12,3,48,51,47,54,48,43,93,58,65,39,58
2018-08-01,51,33,33,60,50,22,26,33,41,71,44,78,30,32,50,33,51,44,38,98,56,60,54,92,61,44,26,14,75,67,80,70,38,63,89,58,54,33,19,57,31,29,20,47,51,53,49,56,53,59,50,71,53,52,32,46,20,33,25,31,34,43,52,66,21,7,25,34,18,21,20,48,0,9,18,66,56,68,34,33,51,40,43,77,62,72,62,75,86,48,78,36,52,36,22,42,78,66,58,48,79,60,93,69,66,49,54,63,80,86,53,38,19,73,68,40,57,54,73,72,59,53,89,49,68,39,41,22,51,44,33,42,30,24,48,61,34,44,35,58,31,50,35,37,31,6,64,73,36,91,32,30,51,51,33,75,59,67,26,54,61,43,24,61,41,42,80,61,29,75,33,41,19,58,38,43,56,59,12,2,46,50,42,53,45,38,96,53,55,35,54
2018-09-01,48,36,40,60,82,23,24,30,36,61,40,74,30,32,44,30,50,38,38,83,54,60,47,84,59,41,25,17,65,64,73,68,39,57,80,55,50,32,21,62,33,30,20,48,48,55,52,51,46,59,47,69,52,52,32,47,21,33,29,34,35,40,50,58,21,7,24,34,19,22,26,53,0,9,18,63,55,67,32,28,50,38,40,77,63,70,62,82,84,50,76,37,47,36,23,40,75,71,54,50,77,55,81,70,65,46,52,67,69,81,49,38,18,65,67,36,57,53,67,68,59,50,85,44,65,27,41,21,47,46,39,44,28,23,54,59,40,44,35,51,33,54,33,39,31,5,79,80,36,79,30,28,47,47,30,70,51,69,26,51,57,41,23,58,39,41,76,58,28,73,65,41,18,61,40,42,63,89,15,2,41,48,36,46,37,38,63,48,44,33,47
2018-10-01,44,31,35,68,89,26,29,25,31,62,39,69,30,33,42,27,50,38,36,87,49,59,47,87,59,41,24,17,62,62,72,68,42,55,79,56,48,33,23,63,31,32,26,50,48,52,52,50,48,62,47,67,50,53,35,48,22,35,31,33,35,41,56,62,21,8,25,36,18,24,24,53,0,8,20,61,55,66,34,34,56,44,44,73,69,73,58,76,84,53,75,41,49,35,25,42,80,72,55,55,80,55,89,66,66,48,53,66,82,84,50,41,18,68,66,32,56,53,69,63,61,52,80,43,58,21,35,23,46,43,41,44,29,25,51,59,41,46,34,54,33,55,34,37,29,8,80,74,36,77,31,28,48,47,30,66,48,79,25,52,60,37,23,61,38,37,64,62,30,70,61,49,18,39,28,41,58,96,16,2,42,47,37,44,34,35,54,48,44,34,47
2018-11-01,48,30,34,50,79,23,42,25,25,55,38,68,27,33,42,25,51,36,38,88,52,57,42,84,57,41,20,15,59,59,66,75,41,56,80,55,44,31,21,54,30,32,23,47,48,55,49,49,46,58,48,72,58,50,32,48,20,33,26,31,38,41,55,62,23,7,30,36,19,21,22,54,4,10,18,63,54,62,32,29,54,40,43,81,69,85,55,81,84,51,73,39,43,33,24,45,77,71,54,56,76,52,87,63,65,50,52,66,74,82,51,45,18,79,63,27,72,58,69,73,67,69,84,50,45,18,34,22,45,47,38,42,28,24,48,54,44,43,35,57,32,52,33,53,29,16,66,70,39,68,29,26,43,43,27,63,49,83,27,47,72,41,23,80,44,43,62,62,39,91,88,40,18,32,26,36,69,76,21,2,41,47,34,77,32,31,64,46,39,33,46
2018-12-01,58,34,48,51,70,21,26,25,25,44,39,73,27,33,44,25,53,36,35,94,53,55,41,87,56,41,19,27,59,60,71,87,41,59,83,64,46,31,22,50,27,31,24,45,48,64,46,45,42,59,47,76,64,49,32,47,19,34,27,29,41,40,54,68,22,7,31,35,18,19,21,51,0,10,20,64,53,62,32,28,52,45,47,97,86,91,56,86,94,46,76,37,41,29,21,39,77,65,54,54,73,50,85,66,69,46,52,68,76,82,55,63,19,82,61,24,74,59,71,75,67,68,83,46,38,17,31,22,45,48,35,39,27,24,41,48,37,39,35,54,32,47,34,38,28,4,68,72,35,70,28,26,38,42,26,61,51,89,27,51,73,47,26,94,50,43,64,65,47,97,70,49,20,26,23,28,74,81,29,1,41,46,35,46,33,33,74,44,43,33,49
2019-01-01,56,44,29,44,74,24,31,24,29,54,38,69,28,32,41,24,56,35,33,91,52,61,46,82,57,44,28,23,66,68,79,74,43,73,80,60,64,33,21,53,32,30,26,53,48,54,48,51,47,63,49,70,51,55,34,49,23,33,29,56,37,45,52,58,21,7,26,35,18,21,23,54,0,10,42,62,57,63,41,36,57,43,53,73,67,82,69,80,87,50,87,37,49,32,26,47,81,76,60,53,79,66,99,66,70,48,54,65,85,87,57,39,22,73,66,26,63,55,68,85,65,61,86,48,40,20,32,24,43,42,35,40,29,25,49,62,42,44,36,57,37,52,39,94,29,4,65,92,34,83,35,29,47,48,30,74,61,67,25,51,58,45,23,54,52,37,54,61,30,69,66,48,20,17,31,32,76,74,28,2,46,42,34,43,44,35,59,45,45,37,52
2019-02-01,58,64,23,51,88,27,30,24,32,56,38,72,29,34,44,26,57,35,28,91,53,59,48,88,61,46,32,16,70,69,75,70,48,68,83,64,57,33,22,55,31,35,24,49,51,54,53,53,45,66,51,69,51,53,37,50,23,36,29,37,37,44,53,61,21,8,26,36,18,23,24,54,0,9,100,67,55,66,39,33,56,40,57,73,75,78,64,78,95,53,78,40,49,35,27,50,87,75,59,54,79,63,97,73,72,47,55,66,83,90,50,46,21,72,63,32,60,54,70,70,60,54,85,48,41,22,35,22,45,43,36,39,28,25,49,60,41,45,35,58,33,50,35,97,28,5,58,100,44,86,35,29,48,52,31,75,57,69,27,51,61,43,24,53,44,37,56,64,32,71,61,45,21,16,29,49,50,65,26,2,46,45,37,43,43,40,59,47,45,36,53
